tempo,mfcc_0,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_std_0,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,spectral_centroid,spectral_rolloff,zero_crossing_rate,chroma_0,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,spectral_contrast,spectral_bandwidth,spectral_flatness,energy,rms,rms_std,rms_max,rms_min,hnr,genre
[129.19921875],-59.209255,36.208042,39.83428,49.976196,10.15085,16.890434,9.769879,4.446044,2.4115603,1.7071006,2.3673708,3.9095619,3.2013638,62.187237,30.510567,24.061802,19.819822,16.637878,11.313634,12.490449,11.166883,10.530716,9.744577,10.203915,8.4535,3299.440188118393,7082.1738417303595,0.1209660107875387,0.29372054,0.343289,0.18263727,0.19877535,0.26461753,0.20376308,0.23524284,0.3061405,0.31145537,0.37646216,0.29359752,0.25386816,18.1768015590666,3139.542709498119,0.046492044,104.29499,0.27176604,0.08286679,0.45340014,0.010779417,2.983198,hip hop
[92.28515625],-76.582634,68.337524,-0.9878047,30.346247,3.6340492,5.2012167,3.2781925,2.9408545,5.5551667,4.673672,4.3292913,3.4459429,2.8557055,66.9845,33.588375,21.26101,21.591845,20.357887,13.145745,12.375167,12.832702,11.322875,8.873826,8.615429,8.953441,2708.8083141428915,5556.016403528928,0.1201546022397445,0.23354451,0.30729544,0.1842927,0.20254569,0.2641221,0.27736893,0.3762835,0.37840557,0.3820385,0.2340678,0.13759446,0.19874366,17.82894229857185,2664.597965097762,0.05104071,59.38914,0.18603957,0.10656504,0.61752415,0.0,2.1385736,hip hop
[107.66601562],-161.47679,104.041115,-10.936409,43.69308,13.973775,14.462216,7.5062613,9.481564,6.4391665,6.9952273,1.3608631,4.4386225,-2.926756,53.41587,27.449621,19.859287,14.9085655,13.810039,11.107328,12.492292,7.5721135,7.4167585,7.930906,7.444611,8.498783,1735.5854903743884,3552.961849059114,0.0725003174583978,0.13618381,0.24047545,0.23344138,0.4904156,0.36305687,0.33407313,0.30655542,0.2146173,0.11277744,0.20371062,0.24893878,0.14100227,19.83767025677411,2055.9870271957616,0.014800639,29.456884,0.1337594,0.07005619,0.35538697,0.017424496,4.954762,hip hop
[107.66601562],-122.780525,95.06129,-29.36325,46.78005,-15.998563,27.117586,-13.113779,20.258003,-5.389465,15.459252,-6.909567,15.645838,-6.707096,30.961432,22.570795,16.996162,10.978465,11.412783,9.443745,11.114729,9.740008,9.049091,7.5914326,8.254223,7.614941,2290.107317796501,4819.512523733794,0.1132294740470201,0.2442556,0.25887486,0.23650733,0.16671085,0.20321353,0.26490325,0.4497795,0.41293013,0.29382035,0.24732281,0.23256974,0.23398069,19.58145460797314,2181.5890272480765,0.013041078,16.267673,0.10228207,0.046146013,0.21544388,0.02301961,1.9933246,hip hop
[107.66601562],-128.15352,124.5842,-37.200493,43.892124,-12.789882,18.988998,-9.285406,19.78161,-6.8781185,13.477492,-5.979898,12.329025,-4.6527686,47.08494,21.481506,20.380919,16.376892,18.150007,13.088835,11.795627,9.452631,9.392748,8.305255,7.9556603,7.4653897,1752.0147471390123,3488.9455694901317,0.0831264814725232,0.23867019,0.24285565,0.27535194,0.28449157,0.35745963,0.21831396,0.32114857,0.35193616,0.32064962,0.28150553,0.22893411,0.23598504,19.68819053774753,1811.3360784876795,0.004340848,17.64525,0.11082602,0.03707976,0.27946383,0.0287637,1.3297837,hip hop
[151.99908088],-111.189964,80.63883,-0.87596005,50.6178,-13.474105,35.3258,-14.840684,21.193808,-13.577967,19.628597,-11.768655,16.968807,-9.362856,34.673237,20.337034,15.760801,13.72548,14.697983,9.26701,9.719268,9.4809675,7.37109,7.9864264,8.071839,8.647624,2581.727525217468,5731.648674837945,0.1159879607681888,0.25861636,0.24515073,0.24524738,0.33745554,0.27418637,0.18414366,0.18983284,0.37183708,0.34605855,0.26039642,0.27645868,0.2695694,20.94449958446258,2526.217464934699,0.012231582,20.39506,0.11850105,0.04175105,0.24186845,0.033705927,2.0165784,hip hop
[103.359375],-122.01623,89.59382,-25.749514,40.978493,-4.280537,27.57391,-15.565974,22.4104,-10.840677,19.818462,-8.638996,19.10022,-8.472635,43.066223,19.957981,18.56244,15.457911,13.535423,11.872677,12.732246,10.521813,8.794215,9.686815,8.833035,8.705739,2368.028894955329,5017.786324799245,0.1108500477699303,0.19495475,0.22538967,0.25564075,0.2389583,0.26480588,0.34790584,0.26919705,0.27286315,0.34640062,0.28099763,0.20861365,0.1957692,20.698745825381167,2303.3456645230367,0.011665896,19.313581,0.11063568,0.052041702,0.27314028,0.016972154,1.9789,hip hop
[112.34714674],-104.715996,64.0346,28.791668,10.54608,15.168903,13.066784,8.023293,5.2342043,6.73682,5.12485,4.4460244,4.464318,3.354734,55.469826,25.641308,24.781963,15.820549,14.228209,9.50842,10.825871,10.641252,9.402884,8.065819,8.17053,7.4278355,3258.7937668169607,7619.562258882788,0.1263193419843266,0.27475846,0.24626821,0.1961573,0.15103523,0.21765344,0.23721741,0.23937003,0.362778,0.33896145,0.37496385,0.34330016,0.30925953,17.496875397460236,3321.233022757826,0.060397245,22.31483,0.124151625,0.04310353,0.23800969,0.028265486,1.6626003,hip hop
[80.74951172],-185.25148,96.742805,44.600403,13.892823,6.01466,-2.9065557,3.261851,-9.664786,-3.6485925,5.251207,-0.9549688,7.687712,6.0880246,99.84675,46.108784,27.204323,17.566126,15.725666,15.444997,14.329401,11.929173,11.871568,11.988898,11.212323,11.409919,2431.6745536158296,5276.543093465799,0.1015250852602554,0.114611104,0.24124143,0.18003751,0.35719144,0.20234555,0.27801758,0.39950648,0.29902235,0.2988327,0.17959131,0.20106027,0.17021449,20.130813693062443,2783.1825288783557,0.022099616,36.124912,0.13060719,0.104413696,0.5057873,0.0,4.4769154,hip hop
[95.703125],-66.06443,74.91577,20.634378,39.27426,8.157337,15.135332,-0.38283712,5.572952,1.4617355,-0.63366073,-1.5710733,1.4559903,-2.414519,74.190285,28.477474,21.168945,19.0557,14.238082,9.9192505,10.010382,9.150186,8.905497,9.143782,7.190794,6.522527,2545.058137328884,5683.715631349168,0.0957239109665247,0.26936528,0.18069342,0.23058657,0.23307699,0.30719602,0.35235083,0.37409812,0.34491765,0.2664327,0.28496942,0.22173135,0.19071122,16.96740385821555,2748.0036712223564,0.038890153,83.11281,0.22879635,0.10945791,0.5057196,0.026579402,1.9541847,hip hop
[99.38401442],-101.081245,72.40871,-2.3747907,46.05117,5.5450935,24.215153,3.540355,14.531002,5.654686,13.53511,4.972193,9.905891,2.9368954,53.63343,21.017984,22.240034,14.864915,12.355089,9.200353,9.165765,8.280829,9.175775,9.760336,7.3363614,7.3510385,2355.621296823601,5176.777030070869,0.0701303393479102,0.19394372,0.20579787,0.21795286,0.1937013,0.32971638,0.34865722,0.319098,0.24473038,0.26368195,0.30123016,0.30896333,0.2856744,17.950812026189677,2496.919774597185,0.019670403,38.121197,0.16661067,0.041790657,0.2878256,0.08218316,3.7453516,hip hop
[92.28515625],-74.35974,48.817753,4.047643,35.84637,12.4972315,13.47496,9.024468,12.56751,2.486558,12.132177,9.134346,3.9287133,4.571033,65.942795,33.81038,27.423513,18.166897,16.191095,12.732347,12.856594,11.586715,10.960347,10.080534,9.767495,9.001749,2908.796471318714,6030.596867139126,0.10257420967976,0.1845384,0.25245425,0.625271,0.2973457,0.23625226,0.19044653,0.18754177,0.284199,0.17259105,0.17254761,0.15382342,0.1532424,18.984836077000512,2763.7327112504013,0.03763582,90.22853,0.24808368,0.091053896,0.48831472,0.0,3.8482337,hip hop
[112.34714674],-92.59166,77.41268,-32.75637,54.59612,-13.199196,33.65628,-12.085772,28.015388,-11.966782,18.82935,-6.6704774,13.036639,-7.0213475,37.59501,19.05187,17.202415,11.7049465,9.31059,9.095371,8.920383,8.256364,7.742747,7.144256,6.8333473,5.4597178,2735.7958021204067,5419.742227560227,0.1576033553840944,0.2696578,0.27735317,0.2886901,0.25975472,0.25682962,0.2797103,0.35061413,0.35455313,0.268076,0.2507423,0.23458716,0.28290462,19.42011196762002,2295.456105176155,0.01801449,16.150486,0.10348285,0.042328175,0.28082412,0.02208714,1.3579156,hip hop
[103.359375],-216.06976,122.55899,0.93731654,39.356617,9.2882185,26.045794,-4.0278053,18.256382,-6.51141,13.911774,-3.072288,8.876831,-4.358553,70.84854,23.079098,27.715181,17.613552,15.914776,12.638853,13.137777,10.476891,9.891802,9.514298,9.095381,7.1552687,1469.3760072038708,3277.0468508126937,0.051779732246517,0.43636778,0.4251572,0.25680715,0.23347634,0.21563233,0.21994317,0.2312352,0.27425534,0.25519523,0.26987213,0.2550212,0.18963234,19.462683251821804,1954.524331719364,0.0033430965,14.021534,0.08638297,0.05822854,0.28729936,0.013136192,2.238065,hip hop
[95.703125],-64.00121,50.804565,6.6021595,27.830774,6.6337037,0.29855344,2.8219564,3.2134213,0.16524187,0.6103197,0.09556539,-5.067103,2.66281,42.47057,25.731796,22.130014,15.9736,13.7839,11.438692,10.894973,9.866435,10.699673,8.685261,8.4214525,8.205916,3377.342805929625,6892.483322096314,0.1550009523751934,0.25643104,0.25457975,0.21739177,0.19190925,0.19811791,0.17297377,0.19526826,0.26070756,0.3756172,0.38097265,0.39743686,0.2914115,17.10918434361379,2996.5226327289342,0.07906356,26.651482,0.14134684,0.025478497,0.18788022,0.02899737,1.524564,hip hop
[151.99908088],-169.93532,98.05762,-11.311489,38.265522,5.069619,25.395584,-11.830673,25.108503,-5.558388,19.205223,-2.9109883,18.213062,6.10538,53.41835,26.386795,20.15293,16.194994,17.504477,14.910469,13.363026,10.19547,12.106993,9.55475,9.76623,9.115161,1929.586139566072,4411.223325936049,0.05419090436339,0.20595054,0.1522789,0.088671684,0.11543801,0.10616971,0.15788494,0.30541533,0.35757408,0.472195,0.4274858,0.32677203,0.2473874,21.001216665650357,2249.244728720608,0.003651255,17.5577,0.110711865,0.03650249,0.25066578,0.025482303,3.9889476,hip hop
[89.10290948],-155.63774,113.65832,-4.024229,18.278227,13.483908,8.251857,8.810651,11.110943,8.910264,10.224346,6.1002116,9.738549,9.320227,70.705635,40.328003,23.976603,18.103622,12.783439,12.088475,11.3214855,10.5992155,10.968831,8.611611,8.039099,8.74047,1834.8226201664872,3847.810066152283,0.0615653873597136,0.20335747,0.3023698,0.22682606,0.21388821,0.36618605,0.24719219,0.24115898,0.26812434,0.29001713,0.4784616,0.1620033,0.14463362,18.328601888503854,2225.1515450948054,0.017051738,33.989666,0.13564475,0.0889286,0.42207146,0.0,4.0679073,hip hop
[89.10290948],-113.628265,87.07087,-0.6380835,52.25518,19.377625,19.676193,15.387045,13.71075,6.951093,9.07707,7.965796,4.412705,-0.15473127,62.04765,22.690346,22.490751,13.245677,11.710489,9.653486,9.199823,8.307735,6.206437,7.2430305,6.495556,7.596911,1811.0907893923024,3889.934811429712,0.0514543373887383,0.16083042,0.15348084,0.1209338,0.24178524,0.2786541,0.24876441,0.3039014,0.48419586,0.4230584,0.34587297,0.21422295,0.13210134,17.393306480533237,2279.385519549546,0.012663409,70.583916,0.22475857,0.06414906,0.36839363,0.07990364,4.3734007,hip hop
[107.66601562],-144.97781,66.67153,44.280052,22.528505,6.5213594,8.85033,11.895541,5.837181,3.0436742,6.451863,3.56229,2.5228522,3.8309376,81.033455,33.435318,25.33791,21.362127,15.051017,11.236085,11.664547,9.461426,8.862309,9.821228,8.828681,7.9310784,3079.1103340087907,7003.240985693208,0.1070779617356811,0.29677695,0.2619721,0.2741068,0.25855732,0.24618728,0.28058228,0.34346274,0.26526874,0.29501665,0.2833494,0.2955856,0.28134575,17.755284654577405,3220.8563159505225,0.051804308,17.134455,0.10891584,0.03740722,0.20683137,0.022435974,2.3271437,hip hop
[95.703125],-76.64228,52.776497,34.640076,26.187645,16.660328,11.346408,5.853892,6.9042377,3.664476,-0.960427,3.875897,4.4879446,0.63659954,60.19556,27.307049,22.929039,17.25598,15.96769,13.545154,11.416583,11.974951,10.630728,10.127743,9.545592,8.758479,3236.2092131808367,7338.638957587558,0.1093568595201238,0.17029285,0.19425622,0.20726939,0.26028773,0.3064061,0.33352816,0.33841836,0.39980173,0.28954002,0.2864548,0.21067649,0.16033915,17.665606583835846,3272.1557177055006,0.054328527,97.76764,0.24710079,0.1208832,0.61061335,0.01648686,3.0781863,hip hop
[151.99908088],-109.50918,97.389565,-20.619621,37.36667,-3.1259978,28.611204,-14.169424,23.86211,-8.736171,19.892464,-11.298631,17.939692,-3.482387,30.75067,15.7194605,14.971019,11.362642,11.096058,8.866919,11.387833,8.557437,8.883478,7.7517614,7.6717396,7.135583,2272.8344394005203,4965.044977052293,0.1045016356666021,0.21993513,0.12950556,0.12242677,0.19067496,0.42501104,0.45191914,0.36295232,0.32986706,0.27978352,0.22773214,0.2266797,0.21774022,20.255313701831795,2327.2378038657807,0.011506832,17.682854,0.109101996,0.042227626,0.25480887,0.033165652,1.4998674,hip hop
[112.34714674],-214.31303,100.31755,-33.45657,47.25948,-8.953328,12.991591,-17.322506,11.068475,-11.724059,8.812742,-7.8322988,6.2648187,-0.10495942,64.964264,40.494778,25.165005,23.737991,19.424643,18.584188,15.187782,13.307436,13.013621,11.1115465,10.019125,9.320723,2044.4018831699111,4075.008692313274,0.1051486461155185,0.061093237,0.22464018,0.23313388,0.44659618,0.446433,0.44627225,0.42352834,0.24064958,0.20307341,0.043137506,0.03942597,0.03263724,19.193381363860567,1933.7322920186132,0.008690237,8.202944,0.065886386,0.044810835,0.17001851,0.0014026675,1.3105927,hip hop
[112.34714674],-114.30269,80.86408,-18.181608,50.662548,-14.933624,29.2647,-20.050333,18.588348,-17.686914,16.67295,-11.416136,16.297127,-4.473333,39.849854,19.153135,19.838167,14.01778,14.048144,9.319245,9.929338,9.001486,8.189671,7.6800237,7.5425243,7.669122,2607.90147773215,5535.341528547068,0.1272399713380418,0.2084881,0.2188629,0.21181354,0.22645044,0.18027876,0.16812626,0.21554634,0.34382474,0.5166434,0.3486723,0.31969374,0.22078952,20.525497383239152,2392.19494963041,0.014320741,17.09075,0.1062111,0.044128634,0.24338898,0.02084536,1.9261452,hip hop
[103.359375],-105.56951,76.67491,-24.774305,55.19899,-8.257658,28.899265,-15.7475815,26.304573,-8.491439,20.454643,-8.151382,13.922347,-6.5663133,45.571636,18.518349,20.0115,14.18411,14.802141,11.298411,11.991384,10.340539,9.736747,9.035248,9.349999,8.919997,2628.9767336632103,5411.725609368953,0.1385550956607972,0.22455794,0.23275048,0.20976532,0.23654,0.28862906,0.35922968,0.37798667,0.2576415,0.26347482,0.31126475,0.3144902,0.24511471,19.982924328501763,2350.956242233718,0.013525736,19.094349,0.11357303,0.043359824,0.27010283,0.0087007675,1.5979692,hip hop
[95.703125],-75.66786,91.0224,9.86494,25.09408,11.801716,10.166983,0.12458095,8.227129,1.6348943,0.4970397,1.8070879,5.4929857,1.2929039,68.09415,32.857822,26.29071,16.031164,14.846216,10.477047,10.596505,10.059565,9.832693,9.561609,7.902063,8.635907,2306.7863336384894,5000.353096882256,0.0914922661087461,0.25511304,0.28858486,0.33725747,0.22239701,0.27370912,0.2805632,0.26670918,0.27471173,0.29582322,0.2929763,0.25579017,0.24496019,17.367888030976296,2601.543623409246,0.04015955,90.37981,0.2280169,0.13402128,0.59134775,0.017603643,2.0244792,hip hop
[103.359375],-146.51694,81.558525,31.962297,22.430374,5.098355,13.628087,6.495129,8.408916,4.438316,5.0106626,1.8354231,2.8645813,4.5268016,69.752174,34.431755,22.142778,14.582527,13.307816,10.717813,10.252351,9.907332,9.103992,8.220083,7.205781,6.194383,2595.782821610755,5858.622907042134,0.0823128053647445,0.2545631,0.21093932,0.24786471,0.24482481,0.17521922,0.2013884,0.14278904,0.32275367,0.34792477,0.37879393,0.37825608,0.28987074,17.71316140725703,2881.612646336387,0.032330103,17.715504,0.10996669,0.040237013,0.21473268,0.031160295,2.4944634,hip hop
[117.45383523],-267.52255,77.792114,-18.189768,18.88814,1.9943968,-7.588774,4.7138777,-7.698333,-10.356959,10.975267,-2.8659422,-5.757438,2.347153,88.57857,44.952805,40.02318,18.980719,15.922312,18.597517,14.517775,12.047398,11.214599,13.258368,10.719503,12.096488,2548.7636099360616,4537.730894295424,0.1433861322078173,0.23607388,0.15630941,0.3251175,0.14723454,0.22649299,0.19291267,0.2591494,0.33358902,0.24337405,0.33359498,0.2236756,0.24884759,19.345252493430415,2344.8395970517513,0.034313023,3.181804,0.038039632,0.03186978,0.16441086,0.0,3.0156472,hip hop
[99.38401442],-114.06302,110.11895,17.930183,37.930096,27.968828,1.4038033,15.55362,1.4255456,7.3542895,-3.3255098,8.241861,-0.18475705,0.68286717,66.248764,34.96847,28.098366,17.632345,17.87906,14.11875,12.914232,10.660193,9.562906,10.249956,9.155342,8.048259,1683.7287656142807,3619.344780983939,0.0424441877902476,0.2177952,0.26543567,0.2265384,0.23395757,0.25428322,0.29762036,0.3091357,0.25429606,0.20875473,0.24129716,0.34708813,0.275468,18.41177577823203,2428.093966088148,0.009823585,110.41711,0.27364036,0.1028743,0.58835715,0.0762411,4.0104103,hip hop
[95.703125],-111.22915,89.94116,4.4531455,14.530579,9.934057,-9.441967,2.9049582,-0.13894072,-3.0650673,3.2723684,-1.4969656,1.5704437,2.3964047,83.850876,38.037388,32.65532,19.927769,17.654823,17.699108,12.416235,13.241563,12.782623,10.947417,10.621975,9.443118,2328.3253525938053,4934.945159061775,0.096697450053212,0.2929663,0.20232804,0.15735528,0.18577293,0.31961107,0.25551802,0.26633933,0.21207775,0.1662472,0.21715453,0.34246907,0.44046068,17.551806492849504,2627.229475693976,0.04379776,108.50293,0.23721823,0.1664575,0.65104735,0.005463999,3.9334524,hip hop
[135.99917763],-168.3471,70.93957,-3.0408056,54.825478,-12.10462,30.515268,-1.521291,28.844463,-8.925714,18.759966,-6.6007915,14.6028805,-3.5750635,53.234596,16.545002,19.9694,11.123246,12.738067,11.45788,12.996946,9.619659,10.517389,7.15678,8.995492,6.341418,2472.488643988058,5509.025021012722,0.0876933472813467,0.23894754,0.23377065,0.26248905,0.27405217,0.30685827,0.31623524,0.20583847,0.16832617,0.4266622,0.37883213,0.26204363,0.22128421,19.17688779038751,2499.681708769723,0.015280469,18.62511,0.10804736,0.052359216,0.21393272,0.015235008,3.1455843,hip hop
[117.45383523],-191.63844,41.317802,4.992499,65.465614,-4.3202295,42.641537,-12.253161,23.817207,-4.2732596,16.03992,-5.0856843,16.431042,-9.372978,57.490124,20.09431,21.159533,14.867857,14.511747,11.645108,10.807993,9.105279,9.860632,9.371859,9.894496,8.63956,3185.142164501915,6277.937038173616,0.1521974923809984,0.22897755,0.1978842,0.22602198,0.30342135,0.34619245,0.26832864,0.25280657,0.24899668,0.3659771,0.3547571,0.24335079,0.2743492,21.115757390194137,2603.538870863959,0.020459246,8.36755,0.06723458,0.044226043,0.23806684,0.009469785,1.9233485,hip hop
[112.34714674],-144.99234,84.061775,10.848203,43.601334,6.2818995,36.12911,-14.662279,26.805468,-10.33603,24.696184,-8.72415,18.79265,-4.3968787,43.78442,16.755924,21.109896,13.643213,18.862417,10.895156,11.467673,10.577126,8.852646,8.757903,8.127778,7.4643655,2330.8396284977375,5837.598034176664,0.0726390165441176,0.15349,0.15273222,0.15774621,0.2077093,0.2514856,0.17451505,0.2394451,0.3479391,0.47543883,0.47618845,0.28021848,0.21506047,20.888189593339614,2664.205681426961,0.007285436,21.460289,0.12256441,0.03985091,0.23093343,0.045766313,2.90166,hip hop
[99.38401442],-198.97505,92.61563,-19.53599,39.540478,-0.64480925,33.591434,-6.4655647,27.51714,-2.412998,14.994365,-2.9805148,14.907302,-3.3871675,56.609875,27.200611,19.555325,19.696857,17.194221,12.952146,11.336396,10.397577,9.59584,10.917262,10.417505,9.80042,2083.393807295725,4478.756250907024,0.0798679977747678,0.21094885,0.20217536,0.22765931,0.16306688,0.17716852,0.21435551,0.20671341,0.3499316,0.50556886,0.38322854,0.28235468,0.24950247,20.130238509500717,2197.9591095089268,0.006666732,10.403091,0.07905022,0.042461634,0.1941374,0.007109461,3.159185,hip hop
[103.359375],-79.74996,62.27512,-5.108446,18.229969,12.862356,-14.114573,4.9116673,1.6750953,-5.7800555,0.8144436,-3.8078806,2.0120642,3.4144382,92.23022,38.604103,30.624521,23.507395,17.315186,19.884792,15.12267,14.721407,12.056768,11.736747,9.990953,9.163191,3213.1475995725405,6312.970159666457,0.1724018297697368,0.32398787,0.27558443,0.26428202,0.23737432,0.18680461,0.192515,0.22545475,0.23903932,0.2592419,0.32735926,0.38714263,0.34721744,17.294466311768048,2834.0488919453637,0.084981225,37.018856,0.15468617,0.0687354,0.36398533,0.00032236803,1.105014,hip hop
[103.359375],-78.71352,73.09978,21.83404,49.21601,3.1142888,18.307453,1.8565904,8.398898,1.4257842,4.219165,-1.3232716,1.2506557,-3.0139785,70.4662,39.064484,31.269009,18.609392,16.180328,10.321462,10.375552,8.414217,8.3640995,8.959476,7.1286097,7.502865,2500.521404911738,5294.309652700513,0.099517916747291,0.24632566,0.24683562,0.2844662,0.35795078,0.34217474,0.1756695,0.17271085,0.20687656,0.24364834,0.36976016,0.26610914,0.25975963,18.541710474035632,2578.083186286891,0.031996544,86.73155,0.24401791,0.08709159,0.41870543,0.014854312,2.716895,hip hop
[184.5703125],-121.61006,76.91941,29.013481,9.935919,3.1737647,5.175322,4.9683127,-1.0265123,1.1707611,2.1393535,3.1176481,1.1366776,-0.78206104,94.127655,38.56451,34.490295,22.391462,17.696764,18.897152,16.555487,15.068524,13.896665,12.845072,10.924739,11.051312,2706.6714628489012,5996.322074394108,0.1125715037248452,0.36944425,0.33087584,0.3122415,0.2863215,0.27533266,0.26033965,0.23493846,0.25728038,0.18506181,0.25977573,0.23140979,0.20824602,18.558345041776057,2941.23259807602,0.041063774,54.725315,0.18296981,0.094229,0.4832734,0.0,1.8808129,hip hop
[95.703125],-87.680786,79.37558,25.071245,45.16531,11.199144,18.170174,3.5208578,6.9955754,1.2674153,2.3607879,-1.7764663,-0.012601811,-2.7059743,94.37095,31.304096,19.393,16.686323,11.886374,8.820121,8.264765,6.5303,7.627761,7.5107837,6.4804163,5.1833425,2344.385703637443,5394.20071533959,0.0774504009046052,0.27731076,0.1592266,0.17832772,0.20551123,0.3488547,0.36132753,0.35154378,0.31273502,0.26184395,0.28886074,0.2175378,0.21428484,16.695934524017943,2682.0326323793884,0.029596142,84.524025,0.23021632,0.111451894,0.51188487,0.01007779,3.0485892,hip hop
[184.5703125],-153.50096,92.7777,-15.882089,57.952423,8.575668,18.462399,13.276261,11.162719,7.613732,12.974225,5.661205,7.017445,2.8843374,71.58772,22.263191,26.255539,18.804733,16.318047,11.101631,11.207008,9.384257,8.3754,9.995228,8.132006,7.4449058,1717.834483382323,3686.911039086687,0.0539078372919891,0.28197232,0.37196887,0.1852531,0.22856778,0.19450791,0.17312396,0.19640055,0.19266385,0.3675159,0.24520454,0.25372693,0.37870136,18.084373049701753,2052.410769263657,0.007847614,47.042885,0.18021107,0.06272854,0.30766892,0.009108802,7.483117,hip hop
[99.38401442],-68.78752,62.373886,24.279097,53.785713,-1.9191564,12.823493,-4.35876,12.354515,-0.22019345,9.053527,-0.97755194,3.94197,1.9162539,57.3651,26.576069,26.268711,19.726019,15.506087,10.340503,10.678341,8.567975,9.999632,8.437112,8.038999,8.006043,2775.2916756205336,5969.305571092541,0.1107903353570046,0.119307905,0.23671862,0.40836298,0.22055398,0.20361687,0.19616286,0.29454476,0.44729346,0.33276537,0.29220325,0.18035913,0.14464054,17.558255885269954,2712.623765856432,0.043606754,69.442986,0.2083498,0.1016799,0.5299696,0.046557017,2.5123537,hip hop
[92.28515625],-94.57142,51.723648,17.519943,28.904242,2.063757,3.7271113,-1.85162,4.36836,8.781322,2.1316025,-1.3799784,4.6916013,4.077907,66.224915,43.112194,28.937916,24.354559,18.964603,16.709812,15.342034,12.979555,13.903642,13.923014,10.613435,10.24382,3139.605595979825,6335.611689422891,0.146737207938274,0.21350037,0.19452752,0.18054628,0.16967261,0.23603636,0.28212282,0.3268023,0.43242455,0.41818196,0.31851202,0.17306067,0.19728729,17.93504076921435,2849.9772069915975,0.0765766,66.85869,0.19167505,0.122510776,0.59729624,0.011205131,1.7452744,hip hop
[184.5703125],-127.29857,95.78883,-12.756139,37.96444,20.579319,23.185549,8.276987,9.615845,8.68504,5.52123,6.6797314,4.0264277,1.7274877,56.24597,22.457823,23.457773,18.497633,18.942318,12.515906,11.266676,9.041219,9.865306,9.54641,8.971294,8.151521,1811.4872110056333,3806.310317095588,0.0672769930340557,0.29796794,0.26871833,0.2472017,0.19151965,0.2999784,0.2548215,0.33157948,0.29170752,0.29993403,0.28635812,0.25364265,0.27471998,19.014329629895876,2201.2950311516684,0.011340303,35.430542,0.15561001,0.056644015,0.31485778,0.020051258,2.720301,hip hop
[129.19921875],-44.555233,41.6235,29.91263,51.863693,12.87563,13.724889,7.962605,9.290233,8.388368,1.8994228,1.1413116,4.564992,5.5246224,51.49867,23.79746,23.860807,17.2848,17.225433,10.67578,13.80796,9.303302,10.852764,8.303099,8.933683,8.107921,3084.4973664314452,6682.326259553986,0.1087200530911377,0.30021137,0.36199218,0.17661867,0.18327187,0.31296054,0.2243906,0.20310949,0.26171008,0.2928017,0.41104844,0.283082,0.26475194,18.2140510284612,3055.5704751391245,0.03941423,115.45583,0.28883296,0.07705596,0.49384308,0.11203839,2.8037574,hip hop
[117.45383523],-25.853546,70.94636,9.54849,17.47975,-1.6311874,-0.5474362,0.2606902,-4.6436267,-0.5859257,-3.086073,-2.4065418,0.38653907,-2.158143,57.511536,33.755394,24.999962,19.976189,18.354015,16.180016,13.044826,10.878167,10.795127,10.2035055,12.04671,9.073529,2986.424482322364,6403.169614242695,0.1376624328802244,0.37065017,0.25565058,0.22870286,0.28809124,0.2731653,0.24554467,0.23631693,0.2892238,0.27218258,0.25544402,0.26882347,0.27095476,17.096814589651693,2899.9735732795793,0.06893674,82.75404,0.23842552,0.08487874,0.49922514,0.018046478,1.2682673,hip hop
[92.28515625],-98.840996,71.10852,-10.045743,31.723389,5.1446595,1.8752184,-8.893279,-4.26445,-5.962237,-4.2694745,-0.65870404,-1.8606147,-0.5169802,71.029236,37.38652,31.27154,23.02005,16.920786,16.300842,14.847449,13.336262,13.275771,12.500038,12.124824,11.251269,2671.074046684392,5320.276162351248,0.1221870918392027,0.16786025,0.15947586,0.13341269,0.20605126,0.25717598,0.3538061,0.35021996,0.27768782,0.31092748,0.30156475,0.31324965,0.25081286,18.285334684700707,2494.7368600221876,0.05284236,67.25702,0.18616363,0.13190763,0.5650874,0.004691335,1.8673661,hip hop
[117.45383523],-89.86678,79.76334,-25.737305,47.726387,-10.019151,31.556944,-22.19752,26.661226,-10.976785,18.823183,-15.565013,14.414716,-10.038895,44.824085,19.016487,20.618301,15.078652,13.820609,13.265565,10.520954,10.374539,9.491953,9.333162,7.424924,8.5659895,2694.9757203214963,5600.091137015044,0.1499121698432662,0.2523023,0.35285422,0.34299588,0.23351929,0.29472426,0.26778567,0.24900064,0.24270307,0.29727012,0.35789537,0.25939116,0.20547356,20.695285685319543,2389.235016436477,0.016200544,20.441948,0.118590504,0.041931268,0.2459728,0.005131035,1.1556548,hip hop
